timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741680399983,20,19 Place Stock Order Request,200,OK,User Thread Group 1-582,text,true,,850,542,360,360,http://localhost:8080/engine/placeStockOrder,20,0,0
1741680399937,66,20 Get Stock Transactions Request,200,OK,User Thread Group 1-544,text,true,,881,410,360,360,http://localhost:8080/transaction/getStockTransactions,66,0,0
1741680399982,23,16 Get Stock Prices Request,200,OK,User Thread Group 1-687,text,true,,479,402,360,360,http://localhost:8080/transaction/getStockPrices,23,0,0
1741680399904,102,22 Get Wallet Balance Request,200,OK,User Thread Group 1-455,text,true,,308,409,360,360,http://localhost:8080/transaction/getWalletBalance,102,0,0
1741680399968,38,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-506,text,true,,471,421,360,360,http://localhost:8080/transaction/getWalletTransactions,38,0,0
1741680399990,16,17 Add Money Request,200,OK,User Thread Group 1-646,text,true,,294,453,360,360,http://localhost:8080/transaction/addMoneyToWallet,16,0,0
1741680399985,21,20 Get Stock Transactions Request,200,OK,User Thread Group 1-548,text,true,,883,412,360,360,http://localhost:8080/transaction/getStockTransactions,21,0,0
1741680399962,47,19 Place Stock Order Request,200,OK,User Thread Group 1-577,text,true,,843,535,361,361,http://localhost:8080/engine/placeStockOrder,47,0,0
1741680399953,56,19 Place Stock Order Request,200,OK,User Thread Group 1-573,text,true,,858,550,361,361,http://localhost:8080/engine/placeStockOrder,56,0,0
1741680399995,16,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-440,text,true,,386,411,361,361,http://localhost:8080/transaction/getStockPortfolio,16,0,0
1741680400000,13,15 Login Request,200,OK,User Thread Group 1-722,text,true,,525,242,360,360,http://localhost:8080/authentication/login,13,0,0
1741680400000,15,14 Register Request,201,Created,User Thread Group 1-757,text,true,,287,276,360,360,http://localhost:8080/authentication/register,15,0,1
1741680399965,50,22 Get Wallet Balance Request,200,OK,User Thread Group 1-462,text,true,,308,412,360,360,http://localhost:8080/transaction/getWalletBalance,50,0,0
1741680399932,85,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-500,text,true,,471,422,360,360,http://localhost:8080/transaction/getWalletTransactions,85,0,0
1741680399998,19,19 Place Stock Order Request,200,OK,User Thread Group 1-580,text,true,,851,543,360,360,http://localhost:8080/engine/placeStockOrder,19,0,0
1741680399939,79,22 Get Wallet Balance Request,200,OK,User Thread Group 1-463,text,true,,308,405,360,360,http://localhost:8080/transaction/getWalletBalance,79,0,0
1741680399987,31,14 Register Request,201,Created,User Thread Group 1-756,text,true,,287,290,360,360,http://localhost:8080/authentication/register,31,0,3
1741680399922,98,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-424,text,true,,386,417,360,360,http://localhost:8080/transaction/getStockPortfolio,98,0,0
1741680399952,69,22 Get Wallet Balance Request,200,OK,User Thread Group 1-466,text,true,,308,410,359,359,http://localhost:8080/transaction/getWalletBalance,69,0,0
