timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741648607052,55,14 Register Request,201,Created,User Thread Group 1-952,text,true,,287,283,839,839,http://localhost:8080/authentication/register,55,0,0
1741648607098,10,16 Get Stock Prices Request,200,OK,User Thread Group 1-879,text,false,,292,408,839,839,http://localhost:8080/transaction/getStockPrices,10,0,0
1741648606614,496,18 Get Wallet Balance Request,200,OK,User Thread Group 1-626,text,true,,309,417,839,839,http://localhost:8080/transaction/getWalletBalance,496,0,0
1741648607107,8,18 Get Wallet Balance Request,200,OK,User Thread Group 1-702,text,true,,309,409,839,839,http://localhost:8080/transaction/getWalletBalance,8,0,0
1741648607095,19,15 Login Request,200,OK,User Thread Group 1-921,text,true,,528,260,839,839,http://localhost:8080/authentication/login,19,0,0
1741648607110,10,14 Register Request,201,Created,User Thread Group 1-957,text,true,,287,280,840,840,http://localhost:8080/authentication/register,10,0,1
1741648606618,506,20 Get Stock Transactions Request,200,OK,User Thread Group 1-579,text,false,,337,413,840,840,http://localhost:8080/transaction/getStockTransactions,506,0,0
1741648607070,58,16 Get Stock Prices Request,200,OK,User Thread Group 1-869,text,false,,292,415,840,840,http://localhost:8080/transaction/getStockPrices,58,0,0
1741648607096,34,15 Login Request,200,OK,User Thread Group 1-908,text,true,,519,246,840,840,http://localhost:8080/authentication/login,34,0,0
1741648607124,8,20 Get Stock Transactions Request,200,OK,User Thread Group 1-597,text,false,,337,418,840,840,http://localhost:8080/transaction/getStockTransactions,8,0,0
1741648605585,1551,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-315,text,false,,321,418,841,841,http://localhost:8080/transaction/getStockPortfolio,1551,0,0
1741648607124,14,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-302,text,false,,321,414,841,841,http://localhost:8080/transaction/getStockPortfolio,14,0,0
1741648606644,499,20 Get Stock Transactions Request,200,OK,User Thread Group 1-495,text,false,,337,416,840,840,http://localhost:8080/transaction/getStockTransactions,499,0,0
1741648605871,1273,17 Add Money Request,200,OK,User Thread Group 1-649,text,true,,294,443,840,840,http://localhost:8080/transaction/addMoneyToWallet,1273,0,0
1741648607144,11,16 Get Stock Prices Request,200,OK,User Thread Group 1-887,text,false,,292,400,840,840,http://localhost:8080/transaction/getStockPrices,11,0,0
1741648607095,63,15 Login Request,200,OK,User Thread Group 1-917,text,true,,520,246,840,840,http://localhost:8080/authentication/login,63,0,0
1741648605893,1267,18 Get Wallet Balance Request,200,OK,User Thread Group 1-608,text,true,,309,413,840,840,http://localhost:8080/transaction/getWalletBalance,1267,0,0
1741648607094,71,14 Register Request,201,Created,User Thread Group 1-956,text,true,,287,285,841,841,http://localhost:8080/authentication/register,71,0,1
1741648606644,522,16 Get Stock Prices Request,200,OK,User Thread Group 1-848,text,false,,292,411,841,841,http://localhost:8080/transaction/getStockPrices,522,0,0
1741648607128,40,14 Register Request,201,Created,User Thread Group 1-958,text,true,,287,288,841,841,http://localhost:8080/authentication/register,40,0,0
1741648607144,25,14 Register Request,201,Created,User Thread Group 1-959,text,true,,287,286,841,841,http://localhost:8080/authentication/register,25,0,0
1741648607145,25,15 Login Request,200,OK,User Thread Group 1-925,text,true,,536,252,841,841,http://localhost:8080/authentication/login,25,0,0
1741648607129,42,15 Login Request,200,OK,User Thread Group 1-924,text,true,,528,251,841,841,http://localhost:8080/authentication/login,42,0,0
1741648605605,1567,18 Get Wallet Balance Request,200,OK,User Thread Group 1-665,text,true,,309,409,841,841,http://localhost:8080/transaction/getWalletBalance,1567,0,0
1741648607122,50,15 Login Request,200,OK,User Thread Group 1-923,text,true,,529,258,841,841,http://localhost:8080/authentication/login,50,0,0
1741648606169,1011,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-648,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,501,842,842,http://localhost:8080/engine/placeStockOrder,1011,0,0
1741648605613,1568,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-379,text,false,,331,409,842,842,http://localhost:8080/transaction/getWalletTransactions,1568,0,0
1741648607076,106,16 Get Stock Prices Request,200,OK,User Thread Group 1-880,text,false,,292,402,842,842,http://localhost:8080/transaction/getStockPrices,106,0,0
1741648607165,31,15 Login Request,200,OK,User Thread Group 1-919,text,true,,531,252,843,843,http://localhost:8080/authentication/login,31,0,0
1741648606713,482,18 Get Wallet Balance Request,200,OK,User Thread Group 1-712,text,true,,309,413,843,843,http://localhost:8080/transaction/getWalletBalance,482,0,0
1741648607186,13,14 Register Request,201,Created,User Thread Group 1-962,text,true,,287,284,843,843,http://localhost:8080/authentication/register,13,0,2
1741648607194,6,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-441,text,false,,321,418,843,843,http://localhost:8080/transaction/getStockPortfolio,6,0,0
1741648607149,54,15 Login Request,200,OK,User Thread Group 1-922,text,true,,520,254,842,842,http://localhost:8080/authentication/login,54,0,0
1741648607057,153,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-720,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,501,843,843,http://localhost:8080/engine/placeStockOrder,153,0,0
1741648607172,39,15 Login Request,200,OK,User Thread Group 1-927,text,true,,528,244,843,843,http://localhost:8080/authentication/login,39,0,0
1741648605895,1324,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-432,text,false,,331,422,843,843,http://localhost:8080/transaction/getWalletTransactions,1324,0,0
1741648606723,499,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-426,text,false,,331,407,843,843,http://localhost:8080/transaction/getWalletTransactions,499,0,0
1741648605656,1566,16 Get Stock Prices Request,200,OK,User Thread Group 1-786,text,false,,292,400,843,843,http://localhost:8080/transaction/getStockPrices,1566,0,0
1741648606336,892,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-540,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,505,844,844,http://localhost:8080/engine/placeStockOrder,892,0,0
1741648607199,30,14 Register Request,201,Created,User Thread Group 1-963,text,true,,287,278,844,844,http://localhost:8080/authentication/register,30,0,1
1741648606390,840,19 Place Stock Order Request,400,Bad Request,User Thread Group 1-645,text,false,"Value in json path '$.success' expected to match regexp 'true', but it did not match: 'false'",369,511,844,844,http://localhost:8080/engine/placeStockOrder,840,0,0
1741648607092,139,16 Get Stock Prices Request,200,OK,User Thread Group 1-883,text,false,,292,402,844,844,http://localhost:8080/transaction/getStockPrices,139,0,0
